Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating
07-06-2026 00:00,14:57,CNR2684624571,Success,CID313363,Auto,Noida Sector 76,Greater Kailash,217,120,null,null,No,null,797,Cash,8,4.8,3.6
30-06-2026 00:00,19:14,CNR8282131599,Success,CID332553,Auto,Rohini,Gurugram Cyber City,259,140,null,null,No,null,170,Cash,5,4.3,3.5
16-06-2026 00:00,22:07,CNR8436328039,Success,CID603599,eBike,Lajpat Nagar,Chhatarpur,280,40,null,null,No,null,327,Cash,6,4.2,3.8
27-06-2026 00:00,19:17,CNR9413909882,Canceled by Customer,CID730013,eBike,Gurugram Cyber City,Noida City Centre,null,null,Driver asked to cancel,null,null,null,765,null,0,null,null
26-06-2026 00:00,10:16,CNR4713718177,Success,CID444417,Bike,Sector 29 Gurugram,Hauz Khas,189,100,null,null,No,null,490,UPI,44,3.9,3.4
10-06-2026 00:00,18:18,CNR9513008346,Canceled by Driver,CID274671,Auto,Gurugram Railway Station,Nehru Place,null,null,null,Customer was coughing/sick,null,null,241,null,0,null,null
28-06-2026 00:00,09:55,CNR5110038842,Canceled by Customer,CID663160,Prime Plus,Gurugram Railway Station,Hauz Khas,null,null,Driver is not moving,null,null,null,593,null,0,null,null
13-06-2026 00:00,20:33,CNR1369242284,Success,CID306368,Bike,Mayur Vihar,Laxmi Nagar,35,30,null,null,No,null,179,UPI,45,3.8,4.3
21-06-2026 00:00,20:25,CNR4893023187,Success,CID929041,Auto,Udyog Vihar,DLF Phase 1,91,95,null,null,No,null,830,UPI,4,3.1,3.1
04-06-2026 00:00,08:54,CNR9216162237,Success,CID797264,Auto,Janakpuri,New Delhi Railway Station,175,130,null,null,No,null,346,Cash,16,4.4,3.4
07-06-2026 00:00,23:47,CNR7528492632,Success,CID622220,Prime SUV,Noida Sector 18,Chhatarpur,133,110,null,null,No,null,366,UPI,18,4.3,4.1
06-06-2026 00:00,10:18,CNR6471347877,Success,CID499327,Auto,Nehru Place,Noida Sector 18,35,60,null,null,No,null,2060,Cash,18,3.6,4.8
08-06-2026 00:00,11:39,CNR3090266728,Success,CID223139,Prime Plus,Noida Sector 62,Malviya Nagar,224,105,null,null,No,null,2342,Cash,5,3.8,3.4
20-06-2026 00:00,14:07,CNR2278330715,Success,CID718180,eBike,DLF Phase 3,Gurugram Cyber City,294,75,null,null,No,null,454,UPI,27,3.6,4.9
19-06-2026 00:00,17:37,CNR2249517308,Canceled by Driver,CID881794,eBike,Greater Noida,Aerocity,null,null,null,Customer related issue,null,null,642,null,0,null,null
09-06-2026 00:00,18:53,CNR3300091546,Canceled by Customer,CID242034,Prime SUV,Rajouri Garden,Aerocity,null,null,Driver is not moving,null,null,null,592,null,0,null,null
07-06-2026 00:00,16:30,CNR7214802419,Success,CID670375,eBike,Noida Sector 62,MG Road Gurugram,126,125,null,null,No,null,404,Cash,5,4.2,3.7
01-06-2026 00:00,17:43,CNR8709217339,Driver Not Found,CID500484,Prime Sedan,Pitampura,Vivek Vihar,null,null,null,null,null,null,207,null,0,null,null
26-06-2026 00:00,09:39,CNR8058008473,Success,CID888429,eBike,Aerocity,Pitampura,168,25,null,null,No,null,327,UPI,17,3,4.7
28-06-2026 00:00,18:55,CNR8898117051,Driver Not Found,CID429478,Prime SUV,Pitampura,Mehrauli,null,null,null,null,null,null,666,null,0,null,null
03-06-2026 00:00,17:17,CNR2986616395,Canceled by Customer,CID632717,eBike,Noida Sector 137,Noida Sector 18,null,null,Driver is not moving,null,null,null,989,null,0,null,null
29-06-2026 00:00,15:29,CNR5124584110,Driver Not Found,CID140138,Mini,Sector 29 Gurugram,Chhatarpur,null,null,null,null,null,null,649,null,0,null,null
19-06-2026 00:00,20:40,CNR1183401303,Canceled by Driver,CID480475,Prime Sedan,Anand Vihar,Malviya Nagar,null,null,null,More than permitted people in there,null,null,167,null,0,null,null
05-06-2026 00:00,11:21,CNR7166497038,Canceled by Driver,CID302246,Prime SUV,DLF Phase 1,Gurugram Cyber City,null,null,null,Personal & Car related issue,null,null,238,null,0,null,null
13-06-2026 00:00,14:51,CNR5156160468,Canceled by Customer,CID119508,Auto,IGI Airport,Noida Sector 62,null,null,Driver asked to cancel,null,null,null,2595,null,0,null,null
03-06-2026 00:00,16:44,CNR6452023181,Success,CID327121,Prime Plus,Saket,Gurugram Railway Station,105,100,null,null,No,null,305,Cash,2,3.2,3.4
26-06-2026 00:00,19:26,CNR6057639161,Success,CID915982,Prime Plus,Okhla,Golf Course Extension Road,252,140,null,null,No,null,657,UPI,35,3.3,4.6
05-06-2026 00:00,15:06,CNR9708713742,Driver Not Found,CID873206,eBike,DLF Phase 1,Karkardooma,null,null,null,null,null,null,612,null,0,null,null
24-06-2026 00:00,15:26,CNR6346234931,Success,CID912424,Bike,Hauz Khas,Noida Sector 137,175,75,null,null,No,null,637,UPI,48,3.7,3.4
18-06-2026 00:00,18:19,CNR3575552491,Success,CID656266,Prime SUV,Vivek Vihar,Noida Sector 76,119,95,null,null,No,null,735,Cash,5,3.9,3.9
11-06-2026 00:00,21:57,CNR7129192164,Canceled by Customer,CID489091,Prime Plus,Noida Sector 62,Anand Vihar,null,null,AC is Not working,null,null,null,295,null,0,null,null
20-06-2026 00:00,19:19,CNR8070889736,Canceled by Driver,CID525237,Auto,Janakpuri,Noida Sector 15,null,null,null,Customer related issue,null,null,221,null,0,null,null
13-06-2026 00:00,10:51,CNR7899551991,Canceled by Driver,CID513860,Prime Sedan,Noida City Centre,Golf Course Road,null,null,null,More than permitted people in there,null,null,143,null,0,null,null
25-06-2026 00:00,18:11,CNR8754584716,Success,CID419559,eBike,Manesar,Vivek Vihar,105,130,null,null,No,null,334,UPI,1,4.9,3.4
30-06-2026 00:00,12:27,CNR5157111288,Success,CID926454,Auto,IGI Airport,Gurugram Railway Station,203,90,null,null,No,null,460,UPI,4,3,3.4
26-06-2026 00:00,12:40,CNR3683499760,Driver Not Found,CID702168,eBike,Noida City Centre,Manesar,null,null,null,null,null,null,518,null,0,null,null
11-06-2026 00:00,16:32,CNR9996743617,Success,CID516156,eBike,Preet Vihar,Mehrauli,245,135,null,null,No,null,445,Cash,5,4.8,4.6
17-06-2026 00:00,17:17,CNR6324747762,Canceled by Driver,CID329527,Prime Sedan,Laxmi Nagar,Vasant Kunj,null,null,null,More than permitted people in there,null,null,114,null,0,null,null
04-06-2026 00:00,14:10,CNR1562704636,Driver Not Found,CID227487,Auto,Preet Vihar,Noida City Centre,null,null,null,null,null,null,324,null,0,null,null
12-06-2026 00:00,20:05,CNR6657249103,Canceled by Driver,CID481035,Auto,Golf Course Extension Road,Karol Bagh,null,null,null,Personal & Car related issue,null,null,896,null,0,null,null
08-06-2026 00:00,21:14,CNR1647323842,Canceled by Customer,CID452010,Bike,Hauz Khas,DLF Phase 1,null,null,Change of plans,null,null,null,230,null,0,null,null
16-06-2026 00:00,17:58,CNR6659585667,Canceled by Driver,CID319161,Prime SUV,Hauz Khas,Golf Course Road,null,null,null,Personal & Car related issue,null,null,534,null,0,null,null
08-06-2026 00:00,18:16,CNR3845609510,Canceled by Customer,CID880815,Mini,Gurugram Railway Station,Golf Course Road,null,null,Driver asked to cancel,null,null,null,480,null,0,null,null
25-06-2026 00:00,17:40,CNR6348244437,Canceled by Driver,CID524421,Auto,Lajpat Nagar,IGI Airport,null,null,null,Customer was coughing/sick,null,null,191,null,0,null,null
10-06-2026 00:00,13:49,CNR7778581431,Success,CID242405,Prime SUV,Hauz Khas,Noida Sector 150,308,130,null,null,No,null,192,Cash,17,4.6,4.3
01-06-2026 00:00,09:58,CNR3774355136,Canceled by Driver,CID121497,Mini,Gurugram Cyber City,Malviya Nagar,null,null,null,Customer related issue,null,null,427,null,0,null,null
23-06-2026 00:00,00:14,CNR2753006704,Driver Not Found,CID149277,Mini,Sector 29 Gurugram,New Delhi Railway Station,null,null,null,null,null,null,131,null,0,null,null
14-06-2026 00:00,17:17,CNR8707558363,Canceled by Customer,CID895589,Prime Plus,Mehrauli,Mayur Vihar,null,null,Wrong Address,null,null,null,233,null,0,null,null
21-06-2026 00:00,17:59,CNR4909315195,Canceled by Customer,CID845911,Prime Plus,Noida Sector 18,Noida Sector 15,null,null,Wrong Address,null,null,null,305,null,0,null,null
03-06-2026 00:00,09:24,CNR3445389837,Success,CID453622,eBike,Dwarka,New Delhi Railway Station,231,60,null,null,No,null,805,UPI,8,3.2,4
13-06-2026 00:00,18:32,CNR1176949681,Canceled by Customer,CID962311,Prime Sedan,Nehru Place,Pitampura,null,null,Driver is not moving,null,null,null,179,null,0,null,null
28-06-2026 00:00,16:55,CNR2210692716,Success,CID831485,Mini,Connaught Place,Lajpat Nagar,252,50,null,null,No,null,396,UPI,21,3,4.5
27-06-2026 00:00,07:15,CNR1261573423,Canceled by Driver,CID134840,eBike,MG Road Gurugram,Noida Sector 137,null,null,null,Customer related issue,null,null,414,null,0,null,null
20-06-2026 00:00,10:39,CNR9508969996,Success,CID407299,eBike,Laxmi Nagar,Noida Sector 50,161,130,null,null,No,null,568,Credit Card,9,4.1,4.3
04-06-2026 00:00,08:40,CNR3814571257,Driver Not Found,CID176922,Mini,Mayur Vihar,Vasant Kunj,null,null,null,null,null,null,218,null,0,null,null
05-06-2026 00:00,12:32,CNR6875503535,Success,CID803405,Prime Sedan,DLF Phase 3,Noida Sector 62,56,85,null,null,No,null,174,UPI,46,4.5,4.4
15-06-2026 00:00,14:03,CNR8978841613,Success,CID790247,Prime Plus,Chhatarpur,Dwarka,266,40,null,null,No,null,235,Cash,17,3.6,3.5
13-06-2026 00:00,18:58,CNR9593526606,Success,CID269321,eBike,Manesar,IGI Airport,154,25,null,null,No,null,204,Cash,28,3.3,3.6
24-06-2026 00:00,08:05,CNR6753936536,Canceled by Driver,CID367225,Bike,Hauz Khas,Rajouri Garden,null,null,null,Customer related issue,null,null,449,null,0,null,null
03-06-2026 00:00,09:06,CNR9491743945,Success,CID177885,Prime Plus,Golf Course Extension Road,Noida Sector 18,182,65,null,null,No,null,927,Cash,30,4.9,3.2
20-06-2026 00:00,19:29,CNR6931417094,Driver Not Found,CID364279,Prime SUV,Gurugram Cyber City,Gurugram Railway Station,null,null,null,null,null,null,378,null,0,null,null
10-06-2026 00:00,06:19,CNR3524590488,Driver Not Found,CID711718,Bike,Golf Course Road,Lajpat Nagar,null,null,null,null,null,null,247,null,0,null,null
09-06-2026 00:00,13:10,CNR1880249812,Driver Not Found,CID933984,Prime SUV,Noida Sector 15,Lajpat Nagar,null,null,null,null,null,null,1103,null,0,null,null
22-06-2026 00:00,22:15,CNR3437695959,Canceled by Driver,CID719256,Prime Sedan,Vivek Vihar,Janakpuri,null,null,null,Personal & Car related issue,null,null,401,null,0,null,null
07-06-2026 00:00,13:53,CNR8786623183,Success,CID362879,Prime Sedan,Gurugram Railway Station,Sohna Road,252,145,null,null,No,null,301,Cash,33,3.7,3.6
05-06-2026 00:00,06:16,CNR5971456226,Canceled by Driver,CID649381,Auto,Udyog Vihar,Malviya Nagar,null,null,null,Personal & Car related issue,null,null,611,null,0,null,null
18-06-2026 00:00,16:31,CNR3906028581,Success,CID552557,eBike,Lajpat Nagar,Rohini,301,105,null,null,No,null,970,UPI,21,3.6,3.3
17-06-2026 00:00,17:52,CNR8446813224,Canceled by Customer,CID937876,Prime Sedan,Connaught Place,Okhla,null,null,Driver is not moving,null,null,null,618,null,0,null,null
22-06-2026 00:00,13:34,CNR4966377445,Success,CID999996,Bike,Noida Sector 18,Golf Course Extension Road,98,75,null,null,No,null,178,Cash,20,4.6,5
20-06-2026 00:00,15:56,CNR8386698395,Canceled by Customer,CID308078,eBike,Sector 29 Gurugram,Karol Bagh,null,null,Driver is not moving,null,null,null,458,null,0,null,null
30-06-2026 00:00,14:08,CNR5077833040,Canceled by Customer,CID361548,Auto,Preet Vihar,Noida Sector 137,null,null,Change of plans,null,null,null,1252,null,0,null,null
26-06-2026 00:00,20:56,CNR3132705775,Success,CID499014,Auto,Vivek Vihar,IGI Airport,308,40,null,null,No,null,2403,Cash,15,3,3.5
29-06-2026 00:00,20:42,CNR3214499113,Canceled by Driver,CID548665,Prime Sedan,Noida Sector 18,Udyog Vihar,null,null,null,Customer related issue,null,null,140,null,0,null,null
09-06-2026 00:00,21:38,CNR6965108666,Canceled by Customer,CID809686,Prime Sedan,Mayur Vihar,Dwarka,null,null,Driver is not moving,null,null,null,209,null,0,null,null
07-06-2026 00:00,12:13,CNR3092854032,Canceled by Driver,CID773364,Prime SUV,Janakpuri,Greater Noida,null,null,null,Customer related issue,null,null,347,null,0,null,null
13-06-2026 00:00,12:55,CNR2801201967,Success,CID173178,Prime Sedan,Udyog Vihar,Karkardooma,133,60,null,null,No,null,112,Cash,18,3.3,3.6
11-06-2026 00:00,19:01,CNR2283347996,Success,CID465165,Auto,Noida Sector 137,MG Road Gurugram,189,100,null,null,No,null,1628,Cash,16,3.5,4.5
02-06-2026 00:00,17:48,CNR9751388102,Driver Not Found,CID437008,Mini,Saket,Sector 29 Gurugram,null,null,null,null,null,null,175,null,0,null,null
26-06-2026 00:00,16:24,CNR1409393032,Canceled by Driver,CID470013,Auto,Shahdara,Palam Vihar,null,null,null,Customer related issue,null,null,233,null,0,null,null
22-06-2026 00:00,06:27,CNR6337363031,Success,CID697514,Mini,Laxmi Nagar,Golf Course Road,168,50,null,null,No,null,256,UPI,49,4.5,4.3
15-06-2026 00:00,09:28,CNR6653914868,Canceled by Customer,CID290831,Prime SUV,Okhla,Gurugram Cyber City,null,null,Driver asked to cancel,null,null,null,426,null,0,null,null
16-06-2026 00:00,18:49,CNR6787530019,Success,CID724546,Prime SUV,Lajpat Nagar,Noida City Centre,91,125,null,null,No,null,416,Cash,41,4.7,4.2
04-06-2026 00:00,13:49,CNR1380188094,Success,CID873893,Mini,IGI Airport,Vasant Kunj,259,70,null,null,No,null,340,Cash,48,4,3.1
25-06-2026 00:00,09:24,CNR3323636923,Success,CID746772,Auto,Chhatarpur,Greater Noida,126,45,null,null,No,null,632,Cash,10,4.1,3.9
01-06-2026 00:00,20:43,CNR1212961471,Success,CID793312,Bike,Anand Vihar,Noida Sector 93,91,120,null,null,Yes,Vehicle Breakdown,626,UPI,47,4.5,3.3
03-06-2026 00:00,18:56,CNR8378881830,Success,CID815964,Mini,Sohna Road,Nehru Place,42,30,null,null,No,null,1394,UPI,39,4.3,3.7
20-06-2026 00:00,11:44,CNR2257283282,Success,CID260616,Prime Plus,Noida Sector 150,Saket,112,125,null,null,No,null,986,Cash,46,4.3,4.2
17-06-2026 00:00,12:24,CNR8590149397,Success,CID533940,eBike,Noida Sector 76,Noida City Centre,280,95,null,null,No,null,127,UPI,30,3.5,4.9
26-06-2026 00:00,11:37,CNR4914773450,Success,CID927952,Mini,MG Road Gurugram,Greater Kailash,245,55,null,null,No,null,333,UPI,47,4.4,3.7
26-06-2026 00:00,11:56,CNR5029221616,Success,CID747891,Prime Plus,Sector 29 Gurugram,MG Road Gurugram,301,55,null,null,Yes,Vehicle Breakdown,293,Cash,17,3.3,3.1
25-06-2026 00:00,20:11,CNR3721800605,Driver Not Found,CID198114,Prime SUV,Janakpuri,Gurugram Cyber City,null,null,null,null,null,null,716,null,0,null,null
07-06-2026 00:00,13:27,CNR5894934939,Canceled by Customer,CID261685,eBike,Noida Sector 50,Mayur Vihar,null,null,Change of plans,null,null,null,572,null,0,null,null
17-06-2026 00:00,20:31,CNR4102414610,Success,CID319177,Bike,Greater Kailash,Noida Sector 15,42,100,null,null,No,null,485,Cash,47,4.4,4.8
26-06-2026 00:00,15:27,CNR2839349701,Success,CID521699,Mini,Noida Sector 142,Palam Vihar,49,30,null,null,No,null,220,Cash,35,4.9,5
17-06-2026 00:00,20:48,CNR8431774048,Success,CID394255,Prime Plus,Noida Sector 50,Hauz Khas,133,90,null,null,No,null,118,Cash,20,4.3,4.2
12-06-2026 00:00,19:24,CNR1767231458,Canceled by Driver,CID426510,Prime Sedan,Sector 29 Gurugram,Aerocity,null,null,null,Customer was coughing/sick,null,null,572,null,0,null,null
29-06-2026 00:00,16:40,CNR2889658556,Success,CID689498,Auto,Malviya Nagar,Noida Sector 150,63,60,null,null,No,null,360,Cash,7,4.6,3.8
09-06-2026 00:00,19:54,CNR7506763947,Success,CID388731,Prime Plus,DLF Phase 3,Karol Bagh,77,55,null,null,No,null,314,UPI,12,4.6,3.8
30-06-2026 00:00,16:53,CNR9089625540,Success,CID550784,Mini,Noida Sector 150,Pitampura,84,145,null,null,No,null,2723,Cash,14,4.5,4.7
05-06-2026 00:00,07:10,CNR6079292692,Canceled by Driver,CID597012,Mini,Chhatarpur,Noida Sector 137,null,null,null,Personal & Car related issue,null,null,444,null,0,null,null
18-06-2026 00:00,08:16,CNR9331394431,Success,CID337429,Mini,Laxmi Nagar,Noida Sector 137,77,25,null,null,No,null,2546,Cash,33,3.9,5
20-06-2026 00:00,23:44,CNR2381245744,Canceled by Driver,CID219042,Prime Sedan,DLF Phase 3,Noida Sector 150,null,null,null,Personal & Car related issue,null,null,287,null,0,null,null
12-06-2026 00:00,19:37,CNR8253127371,Success,CID577566,Prime SUV,Gurugram Cyber City,Pitampura,245,65,null,null,No,null,1333,UPI,49,4.4,4
25-06-2026 00:00,18:56,CNR2320866153,Canceled by Driver,CID419887,Mini,Laxmi Nagar,Saket,null,null,null,More than permitted people in there,null,null,750,null,0,null,null
01-06-2026 00:00,14:09,CNR5838281168,Success,CID771292,Prime Plus,Manesar,Saket,294,60,null,null,No,null,308,Cash,32,3.6,3.9
26-06-2026 00:00,17:52,CNR4930966332,Success,CID654718,Auto,Mehrauli,Malviya Nagar,84,40,null,null,No,null,420,Cash,10,4.3,3.8
13-06-2026 00:00,05:40,CNR7528707457,Success,CID726751,Prime Plus,Greater Noida,Gurugram Cyber City,84,100,null,null,No,null,440,UPI,46,3.4,4.1
16-06-2026 00:00,11:23,CNR9537975194,Driver Not Found,CID617318,Prime Sedan,Rohini,Karol Bagh,null,null,null,null,null,null,578,null,0,null,null
12-06-2026 00:00,20:38,CNR3032130402,Success,CID388242,Mini,Mayur Vihar,Noida Sector 18,133,75,null,null,No,null,879,UPI,3,4.2,3.2
30-06-2026 00:00,17:45,CNR5351917690,Success,CID158838,eBike,DLF Phase 3,Noida Sector 142,49,80,null,null,No,null,186,UPI,7,3.6,4.7
01-06-2026 00:00,10:12,CNR7101617042,Canceled by Driver,CID215572,Bike,Sector 29 Gurugram,Rajouri Garden,null,null,null,Customer related issue,null,null,492,null,0,null,null
17-06-2026 00:00,17:45,CNR5841077622,Success,CID618568,Prime Sedan,Noida Sector 76,Hauz Khas,252,125,null,null,No,null,714,UPI,7,3.2,3.9
11-06-2026 00:00,10:48,CNR9413896492,Canceled by Customer,CID798272,Prime Plus,Nehru Place,Greater Kailash,null,null,Driver asked to cancel,null,null,null,454,null,0,null,null
24-06-2026 00:00,17:57,CNR5905150408,Canceled by Driver,CID831274,Prime Sedan,DLF Phase 3,Karol Bagh,null,null,null,Personal & Car related issue,null,null,338,null,0,null,null
27-06-2026 00:00,13:16,CNR9452745357,Success,CID412753,Auto,Golf Course Road,Noida Sector 142,175,80,null,null,No,null,506,UPI,5,3.8,3.1
05-06-2026 00:00,10:40,CNR4469528360,Success,CID140901,Prime Sedan,Pitampura,Noida Sector 93,280,40,null,null,No,null,380,UPI,26,3.6,3.1
23-06-2026 00:00,18:20,CNR2636678440,Success,CID945818,Auto,Sohna Road,Greater Kailash,294,135,null,null,No,null,161,UPI,7,3.8,3.2
29-06-2026 00:00,07:51,CNR6505457273,Success,CID178253,Prime Sedan,Noida Sector 50,DLF Phase 3,63,55,null,null,No,null,255,Cash,34,3.1,4.9
12-06-2026 00:00,20:00,CNR7173213929,Driver Not Found,CID495528,Auto,Noida Sector 150,DLF Phase 1,null,null,null,null,null,null,326,null,0,null,null
10-06-2026 00:00,17:58,CNR8355279410,Canceled by Driver,CID779332,Mini,Noida City Centre,Malviya Nagar,null,null,null,Personal & Car related issue,null,null,832,null,0,null,null
15-06-2026 00:00,18:34,CNR9083207706,Success,CID384486,Mini,Laxmi Nagar,Sector 29 Gurugram,168,45,null,null,No,null,430,UPI,15,3.2,4.2
25-06-2026 00:00,16:58,CNR1341935961,Success,CID177964,Prime Sedan,Anand Vihar,Pitampura,119,100,null,null,No,null,306,UPI,38,4.6,4
16-06-2026 00:00,15:48,CNR8580562939,Success,CID386030,eBike,Golf Course Extension Road,Greater Noida,133,145,null,null,No,null,372,UPI,3,3.1,4.8
28-06-2026 00:00,19:34,CNR8629759245,Success,CID396759,Bike,Nehru Place,IGI Airport,280,90,null,null,No,null,368,UPI,29,3.8,4.2
17-06-2026 00:00,18:35,CNR6824966512,Success,CID164475,Auto,Noida Sector 62,Noida Sector 76,175,95,null,null,No,null,768,Cash,9,3.2,3.4
10-06-2026 00:00,08:47,CNR9609806178,Driver Not Found,CID876311,Prime Sedan,Hauz Khas,Chhatarpur,null,null,null,null,null,null,369,null,0,null,null
14-06-2026 00:00,20:06,CNR9121597474,Success,CID453123,eBike,Noida City Centre,Rajouri Garden,133,135,null,null,No,null,1637,Cash,23,4.8,3.3
21-06-2026 00:00,23:04,CNR9491929219,Driver Not Found,CID163319,Prime Sedan,MG Road Gurugram,Golf Course Road,null,null,null,null,null,null,285,null,0,null,null
05-06-2026 00:00,13:43,CNR8407547875,Success,CID847882,Prime Sedan,Noida City Centre,Connaught Place,63,125,null,null,No,null,2665,Credit Card,40,3.1,3.7
23-06-2026 00:00,17:46,CNR8792844920,Canceled by Driver,CID314817,Auto,Noida Sector 142,Lajpat Nagar,null,null,null,Personal & Car related issue,null,null,992,null,0,null,null
29-06-2026 00:00,19:45,CNR7204452606,Canceled by Driver,CID788641,Prime Plus,Shahdara,Janakpuri,null,null,null,Customer was coughing/sick,null,null,146,null,0,null,null
19-06-2026 00:00,20:51,CNR3117444217,Success,CID705475,Auto,Janakpuri,Lajpat Nagar,91,70,null,null,No,null,417,Cash,9,4.4,4.5
30-06-2026 00:00,09:07,CNR1816949391,Success,CID338083,Bike,Dwarka,Connaught Place,245,110,null,null,No,null,955,Cash,3,4.2,4.8
05-06-2026 00:00,17:57,CNR3746897920,Success,CID927105,Prime Plus,MG Road Gurugram,Janakpuri,126,145,null,null,No,null,142,UPI,41,5,3.3
25-06-2026 00:00,16:31,CNR4674804966,Canceled by Driver,CID333247,Prime Sedan,Golf Course Road,DLF Phase 1,null,null,null,Personal & Car related issue,null,null,211,null,0,null,null
03-06-2026 00:00,22:39,CNR3557058682,Driver Not Found,CID204824,Auto,DLF Phase 1,Greater Noida,null,null,null,null,null,null,146,null,0,null,null
05-06-2026 00:00,21:41,CNR2904098219,Success,CID600577,Auto,Nehru Place,Noida Sector 15,91,145,null,null,No,null,175,UPI,1,4.8,3.2
10-06-2026 00:00,16:27,CNR2155585003,Canceled by Driver,CID127863,Prime Sedan,Vasant Kunj,Hauz Khas,null,null,null,Customer related issue,null,null,1870,null,0,null,null
01-06-2026 00:00,11:45,CNR4925462702,Success,CID355871,eBike,Lajpat Nagar,MG Road Gurugram,119,25,null,null,No,null,453,Cash,20,3.3,3.2
28-06-2026 00:00,17:56,CNR1564756972,Driver Not Found,CID396122,Bike,Aerocity,Gurugram Railway Station,null,null,null,null,null,null,446,null,0,null,null
11-06-2026 00:00,20:05,CNR8783817560,Driver Not Found,CID133217,Auto,MG Road Gurugram,Noida Sector 62,null,null,null,null,null,null,419,null,0,null,null
22-06-2026 00:00,18:45,CNR9709329858,Success,CID309244,eBike,Noida Sector 50,Noida Sector 15,84,95,null,null,Yes,Vehicle Breakdown,760,UPI,28,4.2,3.2
26-06-2026 00:00,21:33,CNR8426499354,Success,CID243467,Bike,Udyog Vihar,Golf Course Road,112,75,null,null,No,null,470,Cash,19,3.7,4.4
26-06-2026 00:00,21:03,CNR3828044737,Canceled by Driver,CID554303,Prime Sedan,Mehrauli,Nehru Place,null,null,null,More than permitted people in there,null,null,885,null,0,null,null
18-06-2026 00:00,17:59,CNR9110224873,Canceled by Driver,CID299616,Prime Sedan,Aerocity,Noida Sector 137,null,null,null,Customer was coughing/sick,null,null,155,null,0,null,null
25-06-2026 00:00,18:03,CNR8240794278,Success,CID555836,Auto,Gurugram Cyber City,Lajpat Nagar,77,45,null,null,Yes,Vehicle Breakdown,1911,UPI,7,4.3,4.1
10-06-2026 00:00,19:54,CNR3302483910,Success,CID137953,Mini,Chhatarpur,Golf Course Road,84,140,null,null,No,null,177,Debit Card,17,3.3,3.1
21-06-2026 00:00,18:02,CNR3805038201,Canceled by Driver,CID451136,Prime SUV,Greater Noida,Noida Sector 15,null,null,null,Personal & Car related issue,null,null,559,null,0,null,null
23-06-2026 00:00,17:42,CNR5993453233,Success,CID788714,Auto,Greater Kailash,MG Road Gurugram,70,55,null,null,No,null,351,UPI,10,5,3.8
12-06-2026 00:00,11:29,CNR3891340743,Success,CID728416,Prime SUV,MG Road Gurugram,New Delhi Railway Station,42,120,null,null,No,null,355,Cash,36,4,4.6
21-06-2026 00:00,07:57,CNR2010311191,Canceled by Driver,CID410865,Prime Plus,Greater Noida,Golf Course Road,null,null,null,Customer was coughing/sick,null,null,457,null,0,null,null
08-06-2026 00:00,08:47,CNR1846997446,Success,CID440538,Prime Plus,Pitampura,Noida Sector 150,140,80,null,null,No,null,354,UPI,34,3.7,3.9
13-06-2026 00:00,11:56,CNR1027879103,Canceled by Customer,CID901699,Prime SUV,Preet Vihar,Noida Sector 137,null,null,Driver is not moving,null,null,null,444,null,0,null,null
20-06-2026 00:00,08:10,CNR1153021831,Driver Not Found,CID819908,Prime SUV,Chhatarpur,Udyog Vihar,null,null,null,null,null,null,310,null,0,null,null
25-06-2026 00:00,20:55,CNR6749969338,Success,CID765347,Prime SUV,Noida Sector 62,Greater Kailash,49,120,null,null,No,null,132,Credit Card,29,4.2,3.4
01-06-2026 00:00,11:23,CNR4887119139,Success,CID407509,Prime SUV,Gurugram Railway Station,Sohna Road,301,45,null,null,No,null,121,UPI,47,4.2,3.9
11-06-2026 00:00,09:36,CNR2246939292,Success,CID648792,Auto,Gurugram Railway Station,Rohini,189,85,null,null,No,null,227,Cash,5,3.5,3.4
16-06-2026 00:00,08:09,CNR2053478879,Success,CID720673,eBike,Manesar,Palam Vihar,70,35,null,null,No,null,320,UPI,36,3.8,3.4
24-06-2026 00:00,08:22,CNR2613314026,Canceled by Driver,CID849633,Mini,Udyog Vihar,Noida Sector 150,null,null,null,Customer was coughing/sick,null,null,344,null,0,null,null
26-06-2026 00:00,07:11,CNR2620255063,Canceled by Driver,CID597476,Prime Plus,Mehrauli,Rajouri Garden,null,null,null,Personal & Car related issue,null,null,322,null,0,null,null
04-06-2026 00:00,17:10,CNR8338289154,Success,CID807705,Auto,Gurugram Railway Station,Rohini,182,45,null,null,No,null,489,Cash,19,4.1,4.8
21-06-2026 00:00,18:42,CNR4169880183,Success,CID370354,Mini,Karol Bagh,Noida Sector 76,42,105,null,null,No,null,656,UPI,37,4.1,4.5
09-06-2026 00:00,07:12,CNR5768418560,Driver Not Found,CID930978,Prime Plus,Noida Sector 18,New Delhi Railway Station,null,null,null,null,null,null,215,null,0,null,null
08-06-2026 00:00,19:40,CNR5461048852,Success,CID731587,Prime Plus,Chhatarpur,Dwarka,119,120,null,null,No,null,406,Cash,33,4.7,4.6
24-06-2026 00:00,08:17,CNR3510709022,Success,CID985657,Prime Sedan,Udyog Vihar,IGI Airport,210,140,null,null,No,null,774,Cash,4,3.3,4.6
